Time	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11
79.50666666666666	1753	78147	89738	94824	82803	77103	70629	68763	58188	53643
79.5625	1772	79149	91485	95900	84457	75085	73588	68706	60819	56146
79.61833333333334	1857	77240	91406	95906	83252	74349	73306	68544	60015	56579
79.67416666666666	1826	79511	87768	96973	84875	76271	73407	68339	57616	55282
79.73	1786	77645	94889	97670	83887	74063	70765	67775	57045	55065
79.78583333333333	1855	81204	93615	96026	82968	74251	72834	68229	59526	57342
79.84166666666667	1799	79544	89446	97149	83686	76166	71315	69064	59877	57679
79.8975	1805	81372	92377	95687	84203	72776	74305	68785	58838	54629
79.95333333333333	1785	82089	90243	96667	80742	74269	72941	66656	57807	54886
80.00916666666667	1791	77556	93001	94507	84148	74555	71928	67376	57646	56876
80.065	1802	78355	89492	96150	82214	77388	74806	67686	58144	56775
80.12083333333334	1737	75476	91086	94744	81882	73836	72615	66156	57528	54865
80.17666666666666	1848	79996	92732	99296	81006	75253	72953	66205	59388	55101
80.2325	1837	75398	91312	96548	81990	75998	73004	67113	58182	59475
80.28833333333333	1790	75718	92112	98440	83224	76140	72440	68169	58004	56584
80.34416666666667	1803	73387	89974	99062	83149	75840	70913	66376	58086	55134
80.4	1774	76180	90160	98247	82508	75273	73064	65893	59742	58510
80.45583333333333	1783	79356	90784	95790	83355	75895	71865	66390	59741	57560
80.51166666666667	1783	79929	88237	97723	82282	73658	72230	65417	59334	59055
80.5675	1790	74986	88545	96787	81158	75307	72150	66249	58929	60252
80.62333333333333	1829	73861	88573	97277	84921	74651	72799	65636	58417	61917
80.67916666666666	1811	71310	86484	95315	82801	75416	72752	65732	59594	64127
80.735	1760	78011	88042	95887	81179	74585	71242	66995	57588	62835
80.79083333333334	1823	71014	90094	96966	84532	73015	72658	66979	58713	58047
80.84666666666666	1791	73910	86705	95564	81923	74022	71787	66188	56737	59280
80.9025	1764	73087	90927	94112	82101	75263	72594	67568	59339	57502
80.95833333333333	1832	83941	89188	95432	79448	74238	70892	67429	58441	56183
81.01416666666667	1765	80422	92291	95902	81875	75081	72689	68205	59496	57646
81.07	1789	76017	88704	95154	84584	75839	74190	67230	57693	60615
81.12583333333333	1793	75364	90600	97532	82389	74634	72298	66268	55472	57921
81.18166666666667	1776	69954	93121	95812	82560	72877	72386	67103	56931	58382
81.2375	1841	75337	90538	94654	82386	73527	72720	65586	56845	58321
81.29333333333334	1758	71270	90653	97502	83100	75683	73441	67114	58490	54796
81.34916666666666	1786	70174	88115	99032	83019	76272	73727	66836	58478	54524
81.405	1781	75525	89006	100166	81561	76154	73109	68496	58345	54064
81.46083333333333	1840	82340	87230	95205	85198	75070	73657	66433	58844	54787
81.51666666666667	1783	73228	89384	95772	83229	73812	73769	66639	58031	55332
81.5725	1835	77174	85033	95818	80933	75426	73476	66946	59270	53831
81.62833333333333	1784	78634	86402	95278	82972	75958	73040	66335	58708	57125
81.68416666666667	1787	76891	86950	98439	82097	75567	72952	66049	58509	53417
81.74	1818	77512	86144	97177	82373	74048	73053	66374	55824	53989
81.79583333333333	1784	75568	88292	99116	82337	75418	73069	66467	57908	55514
81.85166666666667	1819	79478	87889	96800	80920	73860	72375	66192	53096	53310
81.9075	1794	80851	90230	100442	81889	75896	70276	65242	56000	54234
81.96333333333334	1784	78168	90349	100839	82550	74150	72372	65869	55334	53949
82.01916666666666	1849	77958	88506	94751	80936	75389	72470	67154	56381	55089
82.075	1829	77089	86296	97055	82543	75294	71838	64386	56955	55183
82.13083333333333	1763	78160	88394	97780	83061	73513	73348	67794	55132	56069
82.18666666666667	1786	80349	88690	95219	81607	75234	71797	66541	57415	54237
82.2425	1828	80491	90304	95393	83346	75645	71261	64711	54994	55318
82.29833333333333	1797	71973	90711	95992	79803	75817	73558	67174	57922	53969
82.35416666666667	1823	73300	92197	94356	82088	76368	74022	65463	57641	55605
82.41	1813	76681	89034	96113	82694	76363	70621	66561	55838	54892
82.46583333333334	1803	67308	88360	96357	82021	75276	72036	66892	58742	53077
82.52166666666666	1815	69828	87261	100865	84883	76284	72391	67756	59322	53068
82.5775	1807	67677	88058	94986	81780	75118	72049	67021	58635	52440
82.63333333333334	1806	67774	85591	95007	79567	76117	70582	68472	58058	51743
82.68916666666667	1802	72779	89999	96055	82458	75654	71587	68086	59497	53351
82.745	1819	80005	90166	96465	81256	74910	73403	68768	59818	54670
82.80083333333333	1777	79246	87727	97984	80384	76095	73848	68466	58238	54187
82.85666666666667	1832	82163	88613	98112	81195	74278	73185	69195	59997	54546
82.9125	1783	77086	90676	98262	83298	75229	72432	67317	57601	54257
82.96833333333333	1811	78692	88489	96959	82899	75276	72855	67352	57921	52415
83.02416666666667	1826	74391	86132	99217	83289	74948	73879	66805	56532	53835
83.08	1799	76337	87174	95575	84552	76476	72909	67171	57748	53141
83.13583333333334	1800	79803	90235	98838	82501	75374	73540	68063	56377	53801
83.19166666666666	1841	79374	89606	95644	80166	73738	71402	66230	59361	53629
83.2475	1783	81569	85997	97321	81257	75422	72892	68192	57172	54868
83.30333333333333	1753	76420	89148	98996	81672	77387	72038	67924	57895	54831
83.35916666666667	1796	80137	87669	97901	85327	74188	72440	65984	56098	52127
83.415	1750	74284	87466	98310	82034	74882	71736	67236	58544	52777
83.47083333333333	1785	77242	90112	98563	83018	77688	72706	66417	56590	53629
83.52666666666667	1816	79299	91723	98092	81435	74726	73537	66978	56629	52171
83.5825	1771	83198	92418	96623	82548	75133	74012	67670	58014	53111
83.63833333333334	1767	78902	88997	95124	82641	77084	71870	65997	57943	52059
83.69416666666666	1832	73308	87964	96845	81855	76551	72138	67404	57353	51977
83.75	1751	73469	87838	97849	81169	74541	73422	67925	58380	53951
83.80583333333334	1739	75012	88221	94322	83165	75412	71681	66508	58413	53293
83.86166666666666	1776	82586	90469	96112	81126	75374	72527	67284	57797	51618
83.9175	1788	81105	87654	94638	81391	75485	75318	66867	57543	51289
83.97333333333333	1792	77471	92555	94925	80613	74615	72547	67378	60879	52406
84.02916666666667	1774	76516	90971	94877	81994	73013	72179	67456	60871	52034
84.085	1809	73339	88830	96841	84995	75915	72233	68083	58691	53276
84.14083333333333	1798	72207	90128	96469	82207	73767	72454	70421	57796	54957
84.19666666666667	1817	76733	89152	95290	83902	75382	72740	66761	58936	54547
84.2525	1822	80068	86069	94729	81119	73628	71884	66704	56937	54179
84.30833333333334	1799	81506	88962	95914	81447	76088	71298	68056	57363	53308
84.36416666666666	1797	78707	87683	93596	85890	73277	72926	64972	55496	52302
84.42	1764	79035	90242	93406	83930	74027	72101	67984	57102	52333
84.47583333333333	1771	80226	92963	97170	81377	75346	72650	68037	59584	51564
84.53166666666667	1810	79314	92386	96656	83389	75110	73039	66806	60746	53731
84.5875	1766	80553	92088	97364	81597	76943	72777	67575	57612	54767
84.64333333333333	1817	83369	86899	95357	81838	74734	72657	67851	58853	55234
84.69916666666667	1800	83629	90662	95891	82130	73426	72091	65124	57434	55658
84.755	1855	80935	84824	94015	82644	74921	70533	66639	58965	57788
84.81083333333333	1824	77729	88225	95755	80073	74899	73223	66847	56354	56653
84.86666666666666	1756	81754	85970	95789	83057	73654	70006	69394	59816	61160
84.9225	1754	81502	85795	94919	82203	73989	72150	68735	56206	58545
84.97833333333334	1809	81846	87976	96719	83806	76605	71686	67616	57103	61037
85.03416666666666	1835	80565	87543	96975	80370	75924	74407	66612	60633	60386
85.09	1740	81117	85243	96749	83839	73549	73378	65496	57974	62095
85.14583333333333	1818	77321	88426	99426	81232	75886	74153	67071	60229	60770
85.20166666666667	1823	74618	88688	96794	82431	73557	72035	68137	56525	63552
85.2575	1816	73768	91203	100038	81288	74207	74691	66088	57661	64465
85.31333333333333	1832	74563	91001	96705	82991	76573	72991	65658	56809	59759
85.36916666666667	1777	73805	88311	97578	80017	74212	71500	65615	55233	61979
85.425	1749	74483	89421	98575	80527	74987	72865	63649	56144	61893
85.48083333333334	1844	78744	88686	97405	83768	74130	74583	66741	59155	60847
85.53666666666666	1758	75460	87888	101146	82335	75641	73682	66370	60824	59563
85.5925	1759	76996	86823	97448	80945	74858	72968	63493	57961	57818
85.64833333333333	1802	77793	90437	96413	82041	73411	71473	66895	58807	59123
85.70416666666667	1804	78520	83515	93658	79992	74954	73205	68067	57273	58174
85.76	1793	76519	86997	96166	84621	72764	71360	65038	56523	61385
85.81583333333333	1801	76487	87831	95936	83345	74428	72067	66386	57960	60454
85.87166666666667	1785	76091	85300	96140	77962	73545	72224	66219	54798	59186
85.9275	1753	76716	86920	96771	80866	73445	71347	68246	57647	59769
85.98333333333333	1812	77234	87569	92798	82237	74398	70201	68795	59106	56437
86.03916666666667	1810	73691	88171	91717	83436	74559	72737	66043	60191	59428
86.095	1790	78128	90907	96923	82648	75279	72707	68958	60778	56139
86.15083333333334	1798	76503	92030	94890	82800	73124	71543	67016	56568	58635
86.20666666666666	1785	78553	90294	96121	83025	75237	73497	66761	57401	59964
86.2625	1811	76033	90356	95929	81499	73880	71533	69063	55182	59347
86.31833333333333	1784	76720	90507	94545	85023	75396	72276	67683	56460	61294
86.37416666666667	1803	78776	88910	93436	82340	75477	73543	67084	58163	58331
86.43	1802	78101	90779	94037	82671	72647	72209	67640	58788	56949
86.48583333333333	1818	77981	87305	96486	79904	74180	72385	65036	60588	59371
86.54166666666667	1803	78244	87723	94223	82462	72678	71573	64772	57447	60292
86.5975	1784	78737	86738	97270	80302	73926	72844	66198	56443	60013
86.65333333333334	1815	77572	87969	94043	80224	74034	73360	64988	57389	59225
86.70916666666666	1767	78490	85732	93110	86068	74123	72978	65867	59125	56373
86.765	1794	78079	85542	95390	82008	74358	72654	66818	57584	57126
86.82083333333334	1837	78438	88631	95271	84111	74719	71092	65302	55983	58741
86.87666666666667	1771	78390	85374	95327	82868	74373	70939	65382	58321	59706
86.9325	1799	76663	89594	96993	80990	76485	72775	65357	57183	59078
86.98833333333333	1836	76673	90897	95314	79186	74710	70611	68100	58531	61190
87.04416666666667	1837	74461	84955	95384	79238	74486	68489	67443	57681	60970
87.1	1819	78211	87711	94768	80465	75809	71832	67919	58555	60417
87.15583333333333	1797	77021	88574	92124	85254	73368	72329	66893	56125	61082
87.21166666666667	1806	78462	88848	94812	79581	74389	72019	65043	54898	60812
87.2675	1848	74426	87893	97322	81731	74722	73244	67045	56423	60871
87.32333333333334	1779	76763	87618	96210	79639	74175	72052	66348	57885	60781
87.37916666666666	1770	76541	85832	97520	80130	73953	69924	66242	54750	61094
87.435	1812	74538	89609	93085	84770	75488	74313	66901	55827	61320
87.49083333333333	1774	75146	88405	96527	82198	74481	72829	66017	56379	64051
87.54666666666667	1826	76368	88488	95122	78666	75361	71436	67046	56388	61815
87.6025	1801	77115	89729	96405	83352	73756	72074	64800	56479	61251
87.65833333333333	1822	77058	89210	97126	80194	76282	74184	65333	55426	60131
87.71416666666667	1841	78597	87939	98134	82556	74490	72262	65869	57130	57860
87.77	1843	77795	87712	90517	81143	75401	72090	65650	56614	60832
87.82583333333334	1834	76581	88856	93624	81624	75804	71524	66411	58888	60920
87.88166666666666	1776	76704	87228	96073	79820	75269	71227	66763	57272	61819
87.9375	1769	74614	90000	95624	81012	74109	73137	65569	55754	63508
87.99333333333334	1818	77276	87773	93534	84420	75523	74459	65942	56887	63229
88.04916666666666	1815	76819	88911	93525	83159	74319	72457	65684	56103	62534
88.105	1842	76552	87921	94837	83027	73757	70522	66116	57306	63688
88.16083333333333	1826	75216	87116	96269	81265	74442	72170	66423	57800	65027
88.21666666666667	1757	75226	91686	93675	83145	73845	72079	64841	55435	59184
88.2725	1872	75802	90439	92375	82712	73584	74395	66768	55864	59283
88.32833333333333	1814	76052	91452	96544	82625	75754	72161	63522	56100	62112
88.38416666666667	1747	77534	92610	95788	82132	75644	70170	66557	58893	60658
88.44	1831	73416	89552	96765	80250	73168	72528	65749	56148	62355
88.49583333333334	1823	78363	87875	97079	83669	75223	70893	64758	55412	62465
88.55166666666666	1801	76779	86625	94007	83281	73280	72139	65582	56143	61165
88.6075	1831	75428	88853	94136	80202	74915	71686	66411	57283	61928
88.66333333333333	1815	75741	86944	96491	77815	75282	72368	66975	55602	59654
88.71916666666667	1802	75152	84057	95520	83053	73168	72473	66256	57456	60860
88.775	1853	74081	89806	95514	81855	73100	73600	66636	56398	61376
88.83083333333333	1857	74941	92125	95768	81971	74652	72308	65200	56110	64610
88.88666666666667	1839	73432	91462	96424	83054	73179	72063	66184	57205	58862
88.9425	1778	73832	89062	98407	83111	74041	70889	66879	58844	61429
88.99833333333333	1802	75201	85131	95488	81625	72438	72357	66971	57044	61532
89.05416666666666	1804	75873	87460	95002	82892	73308	74385	67930	56631	61972
89.11	1829	79161	90124	97977	77992	73965	71661	66170	55019	61139
89.16583333333334	1796	74929	85429	94202	78458	73031	74594	66508	55925	61407
89.22166666666666	1865	73813	89615	94102	81946	74781	72572	66019	54712	61192
89.2775	1815	72525	91291	95923	77794	73906	71857	66795	55352	60352
89.33333333333333	1854	77403	88282	94946	80864	75446	71376	66356	56483	60372
89.38916666666667	1798	72444	86029	93147	82507	73197	72056	67460	55136	61396
89.445	1801	73804	87270	95196	80837	73048	72651	66464	57453	63304
89.50083333333333	1787	73319	89403	92188	78453	74827	71433	68016	56866	59158
89.55666666666667	1841	70878	86195	94158	83242	74441	69072	65885	58236	60243
89.6125	1859	72024	89066	94059	80381	72558	71539	68526	58531	59719
89.66833333333334	1803	73453	86817	95192	83188	72015	72638	66256	58427	61307
89.72416666666666	1827	75710	88629	96191	79889	72308	70065	64262	57410	60620
89.78	1771	76524	85449	94979	82630	73354	71989	65968	57137	60880
89.83583333333333	1786	72991	89045	96303	83873	74569	71608	67721	58610	62978
89.89166666666667	1844	75350	90942	95044	81797	72591	68529	67012	55915	62401
89.9475	1846	77890	88030	96351	78682	73516	69511	66033	53912	61323
90.00333333333333	1847	77534	85365	96634	79267	72412	72126	66678	57144	59816
90.05916666666667	1833	79989	88086	97226	82430	74497	70322	64564	56674	61469
90.115	1805	76677	88691	94695	82613	74954	71481	68135	56509	61040
90.17083333333333	1811	79647	92436	94278	82206	74590	71468	64411	58041	62987
90.22666666666667	1761	78340	89782	95971	79848	73285	73629	67339	56914	63496
90.2825	1817	77206	87881	94328	81669	72100	72744	66339	58442	61596
90.33833333333334	1788	75964	88122	96204	79943	73879	70432	66360	56882	61019
90.39416666666666	1872	73033	86789	96821	82849	72970	70615	65714	56059	64480
90.45	1819	76284	86197	91795	79693	75201	70912	66681	57530	59608
90.50583333333333	1820	73340	86291	93328	79199	72779	69640	65737	56527	61713
90.56166666666667	1803	77896	86732	92626	83212	74690	69705	65077	55671	60312
90.6175	1873	75694	88379	94663	81050	72803	69429	65633	54212	61877
90.67333333333333	1834	76712	88078	95295	80440	75088	71630	65502	56581	60229
90.72916666666667	1813	77891	89202	93506	81871	74337	72332	63271	56185	61027
90.785	1856	76875	86740	94454	81805	73855	72051	66556	54437	60495
90.84083333333334	1808	77523	87067	97181	82398	74816	71939	67181	57785	61767
90.89666666666666	1833	81544	89648	96600	81858	73783	72590	65681	57731	60801
90.9525	1855	79946	86356	94946	77667	73310	71042	66045	55340	58913
91.00833333333334	1850	82590	87224	95918	78811	74661	72090	66121	57502	58788
91.06416666666667	1807	82054	85105	94675	80469	74617	70773	66676	54659	60276
91.12	1888	81163	89036	97689	80254	75058	71400	66900	56478	61720
91.17583333333333	1802	82006	86332	95622	79743	73613	70274	65731	56541	57577
91.23166666666667	1806	79701	84641	94939	79556	75364	70695	66056	55989	59680
91.2875	1836	81699	87965	94976	81823	73349	71070	65318	58110	60631
91.34333333333333	1843	76417	84611	92732	82559	73386	70784	65212	55878	59812
91.39916666666667	1851	77690	86895	98047	83804	73260	70327	65320	54432	61084
91.455	1886	73436	87300	97145	80821	74122	72399	66887	55538	62088
91.51083333333334	1848	72981	83494	98636	78837	72661	71966	65116	57305	61035
91.56666666666666	1864	75788	85906	97636	80785	74034	70351	66572	56906	58799
91.6225	1816	75821	87063	96238	82389	74827	72492	66614	54865	59693
91.67833333333333	1842	74893	88238	93498	81685	73981	71921	66623	57014	64743
91.73416666666667	1855	76554	87123	95055	82647	73506	71713	65544	53567	60143
91.79	1773	77651	88359	95129	84327	74212	69897	66263	56837	59303
91.84583333333333	1810	78756	84449	95147	80239	75857	70719	64914	54631	58472
91.90166666666667	1799	82443	87405	94142	81079	76040	71683	64081	54980	60534
91.9575	1818	83249	84686	98500	81142	72241	70288	65751	55352	59009
92.01333333333334	1888	84153	86479	94708	81756	74564	70064	64943	56757	57161
92.06916666666666	1843	81092	88769	97736	82905	73565	70947	65262	56560	62012
92.125	1844	82115	87210	92777	81903	74994	70968	66283	57066	57780
92.18083333333334	1867	81935	86507	94656	78145	73770	71524	67273	57281	57665
92.23666666666666	1832	79204	87163	96113	83620	74678	70777	65336	55728	59621
92.2925	1795	78697	84863	93472	80665	74494	68106	65659	54951	60373
92.34833333333333	1880	81116	87602	95926	79092	74121	71128	63611	56345	60375
92.40416666666667	1782	82144	84165	92366	81016	75961	71321	64616	56906	60156
92.46	1846	82429	87408	93853	81870	73835	69376	64609	56996	61170
92.51583333333333	1858	78405	90425	95230	81265	74476	70966	64681	56118	62032
92.57166666666667	1781	77200	85855	94799	83694	72961	70311	65564	57168	61594
92.6275	1827	81969	87393	92255	82790	74672	71686	65349	56845	57784
92.68333333333334	1799	81074	85560	93266	79368	72301	70330	64781	55861	58763
92.73916666666666	1791	80692	83567	95903	79466	73830	71200	65211	54510	57906
92.795	1859	82566	84482	97352	82242	71232	72614	64693	53515	58377
92.85083333333333	1847	81138	85118	95928	83603	75793	70106	64717	53796	57637
92.90666666666667	1789	81792	85544	94791	81202	74213	69280	64248	56881	57311
92.9625	1806	83283	88076	96644	79185	72058	71117	67661	55526	56289
93.01833333333333	1812	80398	85477	98785	80729	73358	67415	64860	57877	58891
93.07416666666667	1783	76500	88223	99805	80769	72538	70862	66118	58106	60538
93.13	1892	78010	84529	98975	80245	75265	70203	65206	54814	60566
93.18583333333333	1831	80602	84815	94641	79928	71364	70080	66377	54667	58139
93.24166666666666	1848	77975	84892	95142	80591	73575	71260	65666	55001	59770
93.2975	1804	79548	86391	95984	85269	74935	72253	66719	54683	60079
93.35333333333334	1825	77017	85030	95022	82115	74209	71726	64984	55570	58548
93.40916666666666	1836	78588	83281	95672	79956	74162	70761	65379	55909	57659
93.465	1839	79281	83868	94829	81026	74523	70828	64356	55265	55992
93.52083333333333	1842	80327	83824	91522	83575	74107	71940	65290	56938	60396
93.57666666666667	1873	76597	86364	93503	79768	72589	71662	64692	56646	60174
93.6325	1861	76657	86591	93539	79919	71500	70849	63034	55979	58904
93.68833333333333	1826	78688	85027	96005	79537	72519	71689	64751	53558	59177
93.74416666666667	1822	81414	83501	95287	78374	73693	69658	65759	53555	57510
93.8	1876	81700	80729	98432	83509	73909	69281	65169	55686	57092
93.85583333333334	1842	79785	84423	98710	81494	72903	72305	64070	58553	57476
93.91166666666666	1815	77436	81732	93515	80722	73325	69342	62831	56944	59693
93.9675	1830	78179	85253	94561	82948	73616	71615	65477	56150	59079
94.02333333333333	1816	78642	83001	94313	81736	72320	71092	66121	57004	59038
94.07916666666667	1823	78106	86232	95814	81187	73254	70356	65275	56577	59485
94.135	1829	81030	89646	96504	81961	74005	70919	65584	54196	57736
94.19083333333333	1878	79293	87461	95268	80213	73315	72680	65994	56739	58108
94.24666666666667	1796	80079	89002	96776	80245	73923	70926	66135	54922	57991
94.3025	1866	79055	83959	96601	82479	72745	70253	66333	55201	57230
94.35833333333333	1873	81064	85094	95467	82525	75137	70230	67217	55595	59607
94.41416666666667	1814	78414	85921	95898	80030	74253	71572	64895	54112	60865
94.47	1825	82685	85677	92591	78051	73161	69349	63677	55109	58345
94.52583333333334	1826	78653	86656	96150	82824	73026	70454	65073	55014	58170
94.58166666666666	1858	79754	86518	92832	82777	73053	69578	64885	56008	56837
94.6375	1840	79037	87423	94293	83526	73835	69132	66470	55325	58495
94.69333333333333	1869	79671	82821	92743	82996	72489	68795	65037	54735	59138
94.74916666666667	1897	79178	87297	95009	78218	72467	70088	64139	54309	58012
94.805	1813	77929	87182	96277	83260	73773	69134	64299	54323	58001
94.86083333333333	1817	79907	84230	93646	81003	74638	69836	65160	56063	58253
94.91666666666667	1885	79038	85295	95657	78821	75041	70954	65510	54326	57955
94.9725	1895	80536	87569	96001	80464	73889	69069	65429	54471	56933
95.02833333333334	1838	77859	85442	95830	82794	73099	70796	66113	55540	58377
95.08416666666666	1813	77832	83981	94446	81255	74813	68832	62244	54066	57883
95.14	1859	78569	84549	95896	81668	73239	68655	68694	54584	60109
95.19583333333334	1858	77586	85560	93531	79013	71750	69236	65095	53174	59925
95.25166666666667	1904	76365	86061	95695	81462	72819	71000	67238	54952	58223
95.3075	1876	77250	86213	94413	80987	74009	69852	66552	55453	59542
95.36333333333333	1854	82960	82444	96136	81985	72460	67829	63828	55696	58175
95.41916666666667	1832	80208	87162	93767	79614	72169	70360	64846	54066	59410
95.475	1846	79208	85061	94789	80583	73219	69097	64929	56507	60177
95.53083333333333	1869	81398	84568	93970	80670	72982	70654	66197	55513	58876
95.58666666666667	1818	74458	86806	92585	83553	73977	69573	64761	55582	59344
95.6425	1843	77045	87533	92831	82212	73550	68582	63308	53351	59706
95.69833333333334	1866	76501	85572	91396	80732	74259	69809	64713	54703	61396
95.75416666666666	1879	78222	86781	94150	78958	73787	69838	63792	53652	61420
95.81	1889	75300	88509	92621	79397	73390	70861	63763	57204	61063
95.86583333333333	1872	77227	87251	92669	78974	71638	68170	66502	55667	61211
95.92166666666667	1890	74303	85282	93393	79354	75707	68215	64557	55875	61610
95.9775	1851	73917	85051	92834	81962	74416	68772	64385	55158	62162
96.03333333333333	1836	74606	87698	93126	83199	73844	68288	64916	53793	60882
96.08916666666667	1815	74060	89006	94302	81434	71068	70951	64359	53880	60217
96.145	1842	76597	86600	95316	81393	72559	69524	64636	55149	61042
96.20083333333334	1835	74910	89379	92776	83697	73788	69594	63198	55190	60125
96.25666666666666	1828	74721	88122	94132	77783	73122	69541	65841	55359	61878
96.3125	1875	75931	87515	95885	80043	73233	69340	64174	54156	61091
96.36833333333334	1859	76748	86110	94843	82762	73356	72248	64519	53489	61557
96.42416666666666	1873	78213	86672	94459	80656	70687	69485	65800	54755	61301
96.48	1890	82012	86128	91039	81837	72561	69132	64984	52987	61396
96.53583333333333	1872	79323	89301	93991	82815	73728	66825	65735	52308	60455
96.59166666666667	1847	76663	86376	93612	79946	72082	68710	65456	52997	60069
96.6475	1819	78081	84162	89955	81104	74577	69003	66423	55079	61300
96.70333333333333	1852	77621	88397	93394	78364	72369	70789	66234	55623	62521
96.75916666666667	1864	78987	83469	94266	79152	73763	70086	63246	55607	61296
96.815	1882	79759	82494	91700	83093	72580	70354	64504	53760	60638
96.87083333333334	1856	81206	83628	90151	81336	73553	69328	62379	55015	61495
96.92666666666666	1875	78391	83026	92164	81075	72360	68347	62745	54309	60308
96.9825	1853	78457	87519	93897	80204	74715	70299	61671	53897	61851
97.03833333333333	1813	77558	86127	94655	81316	73886	68111	64554	53175	61890
97.09416666666667	1896	78251	85152	96670	81346	75196	69222	63580	54269	61666
97.15	1867	79489	84737	94187	79812	71717	68828	63509	54409	60083
97.20583333333333	1897	77884	84836	94771	83720	74569	66645	64642	53678	62532
97.26166666666667	1863	85367	88725	91840	83437	74425	69421	63885	55240	61599
97.3175	1845	80107	84538	94459	80915	74318	68730	62844	55803	62191
97.37333333333333	1824	79884	84189	92183	81335	73343	68139	65169	54838	61664
97.42916666666666	1854	75395	82830	93753	81087	74567	69075	66273	56422	61387
97.485	1839	78600	86599	92575	81685	73853	68539	65482	55073	62240
97.54083333333334	1869	80350	85703	91341	81848	72336	68279	67491	54882	63082
97.59666666666666	1844	80044	85461	93171	82775	72653	68117	64999	54288	60717
97.6525	1834	78824	85305	93158	83431	71874	68876	63048	56126	62165
97.70833333333333	1873	77514	87560	93849	79869	71827	66481	64750	52039	62393
97.76416666666667	1854	80951	87329	95302	79858	70907	70105	63142	54915	61332
97.82	1876	79262	85212	93619	80460	73585	69678	63252	54211	63348
97.87583333333333	1806	78023	85613	93045	79641	72275	67576	65746	55296	60889
97.93166666666667	1860	78679	86842	94284	81790	72840	65121	63946	51890	61495
97.9875	1853	75511	85390	95131	79797	73046	69197	63433	57106	60569
98.04333333333334	1931	78121	87401	95046	79947	74227	65982	67039	55319	61093
98.09916666666666	1843	78521	85110	90681	81931	74545	66785	63836	54047	62637
98.155	1878	78605	86000	91416	82542	73120	68303	64492	53558	60868
98.21083333333333	1845	77430	85263	89910	82992	72909	68081	62554	51411	60992
98.26666666666667	1873	77342	88609	93901	82270	73747	67494	65939	52622	63159
98.3225	1857	77311	88614	96018	79195	73239	67575	64350	55524	61406
98.37833333333333	1881	73923	85759	94338	82344	72033	68305	62938	53618	61665
98.43416666666667	1904	77261	84435	92575	79174	73715	67574	64024	54085	60657
98.49	1905	77939	82037	94654	81166	73937	66897	61936	53934	61644
98.54583333333333	1884	80102	85926	97315	81264	74101	68060	61219	53938	62594
98.60166666666667	1874	78316	85160	96478	82440	74204	66206	63828	57420	62556
98.6575	1846	81792	86063	92371	80085	72871	68294	63583	55587	61606
98.71333333333334	1920	79548	86401	94116	77525	71377	68608	61313	54454	62042
98.76916666666666	1831	76890	87208	95003	76151	73897	68235	66118	53074	61892
98.825	1833	77327	86190	94726	77963	72042	68591	63339	53080	62714
98.88083333333333	1874	79434	84725	93520	81359	73789	65800	64033	52542	62653
98.93666666666667	1853	78432	86637	94967	80514	72942	68311	65860	53967	61980
98.9925	1879	81421	89045	91076	80174	73453	67036	64637	53878	60283
99.04833333333333	1888	77351	85658	95991	83181	73487	68879	63711	54882	63107
99.10416666666667	1835	79983	83340	92595	82286	72900	68854	63988	55815	62545
99.16	1872	76612	87334	94678	77896	72675	70770	64770	55352	62322
99.21583333333334	1922	76936	87226	94228	80735	70297	67845	63342	53012	62149
99.27166666666666	1888	76117	89987	94062	81465	73421	68437	62817	54257	61822
99.3275	1847	79532	85245	95650	82097	72207	70115	64501	53012	62974
99.38333333333334	1941	78260	83277	93240	81113	73972	65957	60729	50952	61666
99.43916666666667	1862	80146	88321	93560	80381	72966	66637	62733	54302	62079
99.495	1843	78042	86638	92741	81447	73230	67737	63288	55101	61862
99.55083333333333	1897	77111	86777	93046	79000	73860	68052	62039	55273	61936
99.60666666666667	1839	77651	86513	92201	81134	71761	69789	65352	54234	61327
99.6625	1884	77428	86333	94864	80374	72222	65842	63856	53857	61567
99.71833333333333	1885	73394	87227	95031	80921	72363	70123	61426	52659	61874
99.77416666666667	1849	75763	86336	93688	82126	73434	69012	61360	52701	61827
99.83	1832	76648	86383	95277	81485	74775	69431	63119	54136	60859
99.88583333333334	1849	77220	85328	93065	81005	71231	67795	60508	52802	61661
99.94166666666666	1863	75724	86453	92050	81413	71660	68570	64596	54576	60995
99.9975	1929	74302	85697	93523	81564	73621	66937	63453	54799	62101
100.05333333333333	1861	77758	85249	96329	79023	72682	67877	62925	54799	61131
100.10916666666667	1832	76183	85624	92670	81794	72705	68697	63415	54256	61849
100.165	1863	74002	86041	90676	80635	72098	66278	64863	54320	61339
100.22083333333333	1887	75013	85899	95113	77824	70866	64365	64194	54783	61249
100.27666666666667	1877	76274	85061	94356	80541	71822	69343	62883	55661	62222
100.3325	1899	77639	81508	97492	81134	73887	66196	63148	54621	62265
100.38833333333334	1868	76562	82597	93693	81235	72397	68675	64383	54625	61170
100.44416666666666	1858	79012	85040	94373	82440	73465	69948	64292	56070	62167
100.5	1881	81882	83463	94653	82285	70815	68577	62802	54106	62600
100.55583333333334	1897	79748	85762	89977	81322	73787	70104	62204	53053	61878
100.61166666666666	1929	79177	86226	92055	80011	70157	68130	61900	53559	61375
