Time	B02	B04	B06	C02	C04	C06
21.287778	94552	485	32601	103793	523	32666
21.294167	92714	494	32702	103694	526	32559
21.300556	94678	484	32623	103512	519	32559
21.306944	94711	483	32584	103349	532	32644
21.313333	95298	469	32553	102095	523	32621
21.319722	94333	486	32646	104226	522	32605
21.326111	94484	485	32607	105358	526	32735
21.332500	94470	482	32554	105088	523	32581
21.338889	93228	483	32647	104129	528	32597
21.345278	93525	481	32626	105871	533	32598
21.351667	94199	487	32702	106031	525	32782
21.358056	92928	489	32641	101602	527	32619
21.364444	92268	479	32643	102157	527	32767
21.370833	93285	488	32702	103595	529	32710
21.377222	92947	490	32607	101423	525	32667
21.383611	93011	483	32618	101315	520	32826
21.390000	93180	487	32466	105905	526	32740
21.396389	93885	477	32655	106270	526	32741
21.402778	94284	483	32669	105552	526	32653
21.409167	93897	490	32563	107238	526	32707
21.415556	93247	489	32620	105051	533	32621
21.421944	93796	489	32683	104454	531	32674
21.428333	93833	492	32666	104398	526	32819
21.434722	95239	488	32648	105790	525	32691
21.441111	95238	501	32617	105145	533	32836
21.447500	94999	489	32578	104491	530	32864
21.453889	94361	490	32594	106916	524	32723
21.460278	93013	483	32606	105706	530	32798
21.466667	93698	482	32674	104632	531	32656
21.473056	95762	490	32598	103751	532	32739
21.479444	95019	484	32737	103321	532	32771
21.485833	95051	487	32528	103801	527	32828
21.492222	95247	481	32550	103992	520	32687
21.498611	93063	486	32556	104411	524	32742
21.505000	93603	480	32650	105279	520	32763
21.511389	93334	490	32576	106195	521	32708
21.517778	93930	485	32575	104989	523	32743
21.524167	94170	481	32578	105670	525	32676
21.530556	94844	487	32566	104302	527	32840
21.536944	94354	484	32701	104190	530	32756
21.543333	93885	488	32619	102374	521	32712
21.549722	94396	491	32639	102551	518	32681
21.556111	94027	486	32538	102547	523	32608
21.562500	93630	486	32630	101342	529	32473
21.568889	92491	482	32584	104472	533	32650
21.575278	93171	483	32673	104196	532	32721
21.581667	93933	485	32543	102923	527	32609
21.588056	94946	483	32656	102440	523	32694
21.594444	95148	482	32620	101095	529	32585
21.600833	94096	479	32622	102758	525	32570
21.607222	93526	486	32641	103543	526	32609
21.613611	94409	476	32593	102370	521	32592
21.620000	94586	489	32535	105054	521	32644
21.626389	95429	476	32646	105673	534	32626
21.632778	96147	479	32696	104613	523	32531
21.639167	96081	488	32598	102903	528	32628
21.645556	95604	491	32657	103906	524	32578
21.651944	95153	487	32679	105453	517	32592
21.658333	94886	496	32649	106215	531	32657
21.664722	94452	485	32690	105382	527	32685
21.671111	94992	480	32668	106063	535	32626
21.677500	94515	483	32666	105105	525	32725
21.683889	94713	485	32662	105775	533	32621
21.690278	94795	481	32502	104322	524	32638
21.696667	95611	483	32583	103115	530	32656
21.703056	95998	486	32639	103187	522	32706
21.709444	95370	490	32575	104477	537	32653
21.715833	94931	485	32716	102988	521	32672
21.722222	95038	481	32606	104126	525	32665
21.728611	95504	483	32642	106192	531	32570
21.735000	95511	486	32585	106271	530	32408
21.741389	95112	496	32610	107394	523	32598
21.747778	95075	477	32639	105565	521	32639
21.754167	95398	482	32621	105099	522	32560
21.760556	95573	488	32637	104637	528	32491
21.766944	94698	489	32720	104057	521	32617
21.773333	94735	484	32743	104699	528	32421
21.779722	96043	480	32621	105025	531	32364
21.786111	96291	488	32660	104166	526	32632
21.792500	95748	488	32713	105818	533	32567
21.798889	95829	484	32769	106181	529	32536
21.805278	95934	483	32643	104509	526	32459
21.811667	95529	487	32601	104475	525	32462
21.818056	95070	486	32651	103945	529	32429
21.824444	95772	486	32702	103402	539	32558
21.830833	95519	485	32696	104402	525	32524
21.837222	96481	484	32673	104473	524	32479
21.843611	96989	485	32713	103748	529	32571
21.850000	96303	480	32675	106027	537	32504
21.856389	96728	492	32712	106764	527	32395
21.862778	95142	501	32730	107166	522	32654
21.869167	96641	483	32741	104640	535	32578
21.875556	94778	485	32693	103522	534	32469
21.881944	95950	493	32681	103416	521	32504
21.888333	95321	486	32601	102679	522	32600
21.894722	95612	490	32630	102833	534	32550
21.901111	96409	484	32648	103510	533	32609
21.907500	96695	487	32712	104105	520	32629
21.913889	96909	481	32764	103900	517	32503
21.920278	97672	490	32682	105476	537	32496
21.926667	96572	488	32722	105649	524	32601
21.933056	97057	494	32654	105052	530	32480
21.939444	97080	494	32701	104826	526	32458
21.945833	95781	479	32659	104334	533	32576
21.952222	93938	480	32717	102666	526	32577
21.958611	94206	491	32778	105390	530	32580
21.965000	96144	481	32665	104734	533	32626
21.971389	95922	486	32577	104753	525	32603
21.977778	96435	492	32716	105296	535	32639
21.984167	96256	490	32744	106101	523	32632
21.990556	95570	484	32745	107742	526	32532
21.996944	95064	484	32737	107432	526	32627
22.003333	95879	481	32655	105007	526	32613
22.009722	96119	487	32616	105603	526	32574
22.016111	97146	479	32707	106321	530	32619
22.022500	95934	490	32749	104721	528	32519
22.028889	96934	490	32690	105632	528	32529
22.035278	97146	490	32685	104115	524	32593
22.041667	96506	484	32781	104724	530	32544
22.048056	95674	477	32689	106306	533	32522
22.054444	96998	488	32645	104784	521	32550
22.060833	97416	490	32695	107377	524	32727
22.067222	97562	493	32687	106689	529	32643
22.073611	96974	484	32735	105996	539	32569
22.080000	96427	486	32834	106342	533	32626
22.086389	97412	480	32743	105086	527	32693
22.092778	96820	494	32625	104276	519	32551
22.099167	97132	489	32651	104050	530	32550
22.105556	95892	482	32681	103849	523	32579
22.111944	95841	493	32703	104699	520	32572
22.118333	96322	489	32726	106393	531	32565
22.124722	96693	497	32703	106311	531	32651
22.131111	96400	489	32707	107017	532	32697
22.137500	96728	481	32734	106817	528	32576
22.143889	96264	494	32641	107622	527	32638
22.150278	96547	482	32657	104864	534	32897
22.156667	96809	490	32739	104287	524	32786
22.163056	97552	482	32706	102738	526	32787
22.169444	97094	493	32703	101396	527	32805
22.175833	96680	493	32703	102823	539	32870
22.182222	96827	494	32671	103477	535	32793
22.188611	96400	484	32718	105591	525	32805
22.195000	97786	489	32722	107034	521	32803
22.201389	97027	477	32765	107185	529	32733
22.207778	96159	481	32687	107073	538	32719
22.214167	96333	489	32595	105026	528	32744
22.220556	96958	487	32684	104905	531	32814
22.226944	98569	487	32769	104467	523	32798
22.233333	99061	494	32624	105853	528	32594
22.239722	98644	485	32738	105842	529	32696
22.246111	98710	485	32737	106391	525	32886
22.252500	97368	490	32693	105895	536	32721
22.258889	97656	493	32731	105972	536	32708
22.265278	97901	478	32723	106317	530	32687
22.271667	96587	479	32699	104822	514	32791
22.278056	97430	486	32655	105448	520	32814
22.284444	97337	482	32624	104439	528	32699
22.290833	97138	489	32704	103125	537	32813
22.297222	97379	486	32607	104109	524	32715
22.303611	97763	487	32669	105727	536	32945
22.310000	97659	484	32786	106095	526	32661
22.316389	97181	485	32735	107187	527	32721
22.322778	95947	478	32682	107538	531	32763
22.329167	96619	492	32620	106631	538	32786
22.335556	97756	488	32684	105763	524	32763
22.341944	97804	490	32604	105147	528	32705
22.348333	99181	488	32705	104398	529	32900
22.354722	98720	484	32714	102810	529	32854
22.361111	97362	495	32561	102797	518	32842
22.367500	97320	485	32751	105929	528	32756
22.373889	98072	490	32768	107314	533	32782
22.380278	99252	479	32743	106774	530	32690
22.386667	98389	497	32646	106688	527	32757
22.393056	98581	493	32560	105282	533	32846
22.399444	97398	479	32660	105562	535	32658
22.405833	97171	483	32742	104713	528	32654
22.412222	98931	490	32643	102986	524	32706
22.418611	100766	480	32646	103014	521	32696
22.425000	101704	488	32734	104830	531	32737
22.431389	100794	491	32672	104750	533	32820
22.437778	98861	495	32705	105064	528	32839
22.444167	98387	484	32620	106903	533	32917
22.450556	99235	493	32808	105035	530	32897
22.456944	99773	493	32611	105549	530	32726
22.463333	99988	484	32577	104941	524	32737
22.469722	97868	493	32661	103490	523	32903
22.476111	98353	492	32684	104179	529	32855
22.482500	98733	495	32696	104612	538	32667
22.488889	99641	486	32689	105815	529	32648
22.495278	99667	488	32735	106493	536	32855
22.501667	98914	495	32723	106683	531	32718
22.508056	98658	486	32705	107702	523	32900
22.514444	99727	482	32691	108165	538	32875
22.520833	99285	488	32701	106738	522	32784
22.527222	100413	493	32656	106209	528	32881
22.533611	99617	486	32723	106695	527	32669
22.540000	99753	493	32669	106967	529	32887
22.546389	100541	481	32855	105336	524	32778
22.552778	101135	489	32647	106253	527	32709
22.559167	101226	485	32647	105240	529	32811
22.565556	99490	489	32725	105601	531	32617
22.571944	99969	485	32723	106375	529	32836
22.578333	99168	482	32788	106339	535	32671
22.584722	100362	479	32689	105478	529	32990
22.591111	99609	485	32775	105795	533	32756
22.597500	100692	490	32720	106677	523	32669
22.603889	99419	487	32630	105709	532	32788
22.610278	100928	481	32700	105747	526	32625
22.616667	100576	487	32677	106858	525	32805
22.623056	100864	493	32703	105189	523	32703
22.629444	102064	490	32635	106582	518	32788
22.635833	100342	491	32623	106722	528	32791
22.642222	99188	498	32628	107622	531	32752
22.648611	100880	484	32709	105904	527	32752
22.655000	99488	482	32765	105495	516	32888
22.661389	101597	481	32686	104673	531	32821
22.667778	100424	491	32649	104414	533	32612
22.674167	100507	482	32779	104822	529	32795
22.680556	101123	478	32787	105622	532	32960
22.686944	101500	490	32741	106554	532	32897
22.693333	100251	490	32748	106161	528	32816
22.699722	100271	489	32664	106880	528	32800
22.706111	99882	490	32587	105166	531	32786
22.712500	100914	488	32767	104721	530	32875
22.718889	100333	489	32753	104867	519	32883
22.725278	99833	478	32729	103560	532	32732
22.731667	99672	488	32651	103329	531	32779
22.738056	99665	490	32676	105150	533	32866
22.744444	99594	489	32798	105919	524	32783
22.750833	101300	493	32668	106850	531	32833
22.757222	100182	484	32724	108096	527	32918
22.763611	100113	484	32724	106884	534	32719
22.770000	99174	498	32749	107103	533	32690
22.776389	99418	482	32698	106234	528	32822
22.782778	99964	478	32818	105666	531	32946
22.789167	100734	484	32565	106230	534	32832
22.795556	100754	496	32725	105190	530	32769
22.801944	99892	485	32842	105142	522	32911
22.808333	99421	494	32657	105563	527	32803
22.814722	99779	481	32666	106030	533	32712
22.821111	99261	496	32660	105276	538	32776
22.827500	99823	483	32808	107281	524	32758
22.833889	100954	489	32733	106156	532	32885
22.840278	100259	481	32679	106143	528	32664
22.846667	100990	499	32707	107055	528	32646
22.853056	100248	482	32633	105901	528	32799
22.859444	100485	493	32753	106618	521	32807
22.865833	98470	488	32719	106795	533	32633
22.872222	100830	487	32832	107005	532	32846
22.878611	100208	491	32706	107584	526	32723
22.885000	100401	493	32705	107917	531	32705
22.891389	100387	491	32669	105425	532	32758
22.897778	99406	489	32662	105752	528	32712
22.904167	99108	493	32810	103950	528	32687
22.910556	99595	492	32756	105446	530	32671
22.916944	100036	494	32641	105917	530	32871
22.923333	98219	487	32678	107566	536	32695
22.929722	98059	488	32663	108676	534	32717
22.936111	97985	488	32706	107879	531	32714
22.942500	98779	494	32758	108011	533	32779
22.948889	98685	490	32720	106450	529	32796
22.955278	99497	489	32657	106630	534	32523
22.961667	98830	487	32742	106021	528	32615
22.968056	99796	491	32752	104165	525	32836
22.974444	97933	487	32723	104746	540	32754
22.980833	99002	486	32599	105864	527	32608
22.987222	98790	479	32730	107068	542	32643
22.993611	98066	491	32637	108148	530	32682
23.000000	99541	489	32614	108718	536	32697
23.006389	99289	491	32692	106989	524	32707
23.012778	99467	479	32618	105763	528	32739
23.019167	98239	489	32622	105177	535	32637
23.025556	97795	493	32581	104500	535	32729
23.031944	98574	484	32624	104874	536	32679
23.038333	97384	502	32694	105626	530	32863
23.044722	98299	479	32527	106279	535	32575
23.051111	99300	493	32589	107034	532	32633
23.057500	97424	485	32487	106895	534	32802
23.063889	99136	485	32559	107793	532	32673
23.070278	98619	483	32487	107399	532	32561
23.076667	98320	485	32669	106280	535	32749
23.083056	98561	491	32600	105292	523	32714
23.089444	99246	488	32506	104581	528	32676
23.095833	99403	488	32588	105567	533	32568
23.102222	98250	488	32587	103233	533	32621
23.108611	97971	488	32568	105442	534	32619
23.115000	98697	494	32508	106677	527	32658
23.121389	98073	480	32660	108210	541	32524
23.127778	98214	495	32655	108255	530	32853
23.134167	98422	488	32561	108252	530	32795
23.140556	99159	491	32647	107634	532	32537
23.146944	99066	486	32493	105231	532	32695
23.153333	98758	485	32563	105419	532	32675
23.159722	99312	490	32542	105396	527	32687
23.166111	100219	489	32550	106954	533	32586
23.172500	100204	483	32559	107593	534	32660
23.178889	98951	483	32499	108191	531	32672
23.185278	99955	487	32482	107219	529	32715
23.191667	99605	488	32627	107254	535	32708
23.198056	100009	478	32639	108751	534	32682
23.204444	100927	489	32572	106221	535	32770
23.210833	101542	494	32483	106079	523	32742
23.217222	99649	489	32584	105158	526	32596
23.223611	98639	486	32465	105744	521	32627
23.230000	99694	479	32555	107374	529	32715
23.236389	100904	483	32492	107343	537	32702
23.242778	100662	489	32536	109324	532	32548
23.249167	100973	486	32634	108088	523	32705
23.255556	100363	497	32554	106426	529	32674
23.261944	100062	492	32434	106776	528	32604
23.268333	100469	487	32537	105691	529	32769
23.274722	100566	492	32589	106588	526	32724
23.281111	99385	489	32485	106640	538	32589
23.287500	99305	490	32479	106700	525	32776
23.293889	99117	488	32418	107101	538	32728
23.300278	99124	488	32573	107581	536	32586
23.306667	99605	492	32586	107351	539	32903
23.313056	99242	485	32543	107502	529	32609
23.319444	99558	491	32460	107708	544	32718
23.325833	100232	485	32452	107327	532	32706
23.332222	99956	480	32395	107123	529	32649
23.338611	100210	483	32514	106912	536	32802
23.345000	99866	486	32589	107097	534	32702
23.351389	100173	495	32533	106651	520	32723
23.357778	100021	488	32459	107350	536	32808
23.364167	99826	491	32563	106904	520	32619
23.370556	98970	487	32550	107013	529	32688
23.376944	98773	491	32453	106878	525	32778
23.383333	100473	492	32542	106306	523	32736
23.389722	100233	484	32490	106837	535	32747
