Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12
91.885000	114146	113432	141735	118121	134141	106790	113410	168587	104330	260000	260000	211677	101348	115825	89519	93260	126189	102102	61281	50528	85473	113548	62145	87360	82959	175158	103279	92459	86683	162061	139793	118187	108194	120372	41144	120893	120712	111380	140897	110798	151854	86470	48793	58597	61094	59503	57944	58008	71470	91892	73976	50681	63181	75031	45226	54574	59150	52560	58781	69126	28017	46969	46424	45809	67761	52011	51386	40344	52283	94004	70795	61782	23669	21560	24617	30095	20971	117395	40866	52018	206797	66557	60101	53306
91.924167	114126	114055	140091	118649	133421	107501	110036	170571	103208	260000	260000	211013	98476	116619	87829	94460	125868	101351	60304	51564	84543	114837	63212	84016	83562	173504	102087	94771	87250	167903	138678	117413	109228	120412	41383	120276	120424	112823	139885	110012	151643	87050	47958	57955	61402	59624	58163	57215	82471	92948	69714	51152	63876	73590	45440	55681	59417	52421	59932	63151	28664	45956	46493	46153	68526	51473	51714	39758	53423	93062	69989	59447	23781	22301	25306	29913	20909	116431	40745	52064	207774	66027	59628	53426
91.963333	113965	112791	139672	117783	134930	106664	108925	165728	104014	260000	260000	209597	98118	115952	86462	92266	125642	100556	59535	51175	77153	112385	60101	93710	85045	173842	102609	91470	87187	166854	138122	117603	108696	120908	41959	121073	121395	112805	140688	110301	152029	86869	48215	58192	61401	60192	57608	58133	73826	93432	72911	51463	64565	72691	44510	55227	60091	52105	58976	72358	28800	46335	47557	44149	68267	50382	50724	40615	52793	93594	70676	61070	23863	21768	25277	30138	21004	114996	41568	52411	206140	64766	60148	54208
92.002500	114630	113823	139728	117514	133838	107371	112560	165377	105205	260000	260000	211263	98575	116147	88515	92888	125869	100914	60745	51516	80255	114438	63553	87791	84283	172729	101990	93318	84506	161761	138581	118592	108103	120193	41118	121042	121748	114356	140634	110967	151965	86038	48636	58026	62048	59661	57935	57545	73966	91727	72181	50677	63323	74576	44666	55625	59448	51922	59433	67725	28932	47660	46833	45139	69388	50331	50999	40108	56473	93851	71555	57292	23847	22141	25250	30191	20759	114737	40944	52733	207353	66369	59054	53065
92.041667	115052	113483	138134	116201	134309	107190	110014	163923	103428	260000	260000	211763	97141	115290	88138	93193	125273	101789	63910	52757	82537	113253	62212	94211	84008	171744	101884	92524	86998	163102	139639	117850	107537	120281	41402	120399	120888	113134	140023	109829	151567	87045	48912	57699	62331	60203	57649	57774	66930	93283	72714	50686	64568	74271	44507	55043	59423	52038	58196	73020	27821	46540	47029	44506	67647	51101	50727	39956	57138	93407	71457	58281	23990	22145	24818	30815	20969	113615	40931	52339	207388	66482	59442	53864
92.080833	114422	114578	138020	117589	135155	106319	112061	170512	103751	260000	260000	211348	96599	118267	87864	94215	125226	102209	62128	51288	83658	113934	63715	90383	82076	172670	101993	94107	86854	165977	138915	118680	108212	119287	42198	119574	121915	113586	139714	110331	151451	86433	49279	58290	61260	60203	57119	57798	70033	92666	69586	50743	63915	74298	45629	56062	59748	53103	57408	70238	28210	46333	45703	44900	68148	50510	51214	40049	57092	93581	71458	60298	23739	22130	25428	30292	20965	113742	40259	51701	208078	66536	59837	52593
92.120000	113571	112947	138570	117066	134515	106749	111681	165884	105056	260000	260000	211247	97775	117660	87418	95172	124951	101299	62170	52377	82433	112207	62108	82614	83811	173089	102062	92950	86386	161749	139007	118594	108779	119708	40783	120260	121521	113147	141220	110378	151922	86925	48486	58445	61319	60136	57680	57756	76626	97039	69108	50532	64375	74291	45508	54980	59359	51435	57550	65020	28380	46965	45960	45026	67573	51879	51205	40119	58625	93339	70455	61522	23815	22304	25466	30194	21176	111210	41613	52197	208260	66047	60116	52633
92.159167	113182	113794	138355	116031	134095	108475	114874	166799	103531	260000	260000	210860	96952	116471	86759	92403	124713	100948	62468	51051	85146	113748	62617	85888	83817	173811	102727	92894	86048	165632	138357	117597	107243	119622	42694	120570	122485	112854	140701	110694	152403	87049	48355	58609	61654	60460	58228	57920	78165	90370	68782	50997	64680	74791	43221	55007	58158	51901	58452	65273	28220	46192	45341	46096	64676	53576	50557	39988	57795	93450	72413	58563	24128	21705	25293	30561	20914	112302	41028	51728	208822	67043	59862	53247
92.198333	113831	113806	138666	117781	133637	105197	109930	167791	102971	260000	260000	211532	98317	117962	88322	94816	125228	101662	58576	50951	82251	114552	67180	87082	83535	172441	100966	92427	87271	166915	137587	117655	107649	118538	41011	119919	123691	112849	141331	110786	152186	86719	48221	58779	61009	59777	56940	57631	74700	91975	71402	50882	63212	74724	43680	55552	59490	51993	57637	65854	28553	44760	47220	44483	65285	52104	51003	40145	57940	93534	72105	60970	24039	22279	24698	31049	21642	110411	41744	52334	207231	66050	59302	52678
92.237500	112907	113757	138112	117910	133926	107198	112879	168547	102954	260000	260000	213341	99124	116240	87480	95023	124147	100077	59648	52494	82500	111686	63829	79094	84609	171407	100846	91053	86354	167332	138933	117480	106592	119582	41845	120685	123487	113704	140692	110511	152279	86484	47863	58089	61584	60075	58241	57257	72267	93957	70168	49760	64007	73409	44392	55702	60049	51857	59198	67089	28501	47295	46519	47504	65842	51647	50686	40153	56976	93055	72989	57523	23840	22092	25444	30331	21092	110880	40947	52217	209109	66807	60124	52712
92.276667	113540	115144	139062	115636	134864	106712	110922	164905	103250	260000	260000	211703	97324	115520	87364	93737	124017	100586	58335	51563	85702	113614	63593	87409	83069	172818	101072	92551	86904	165139	137951	116558	108566	120177	41213	120532	124037	114328	141043	111913	153084	87080	48326	57192	62020	59404	58419	57175	77588	88262	69927	49899	64233	71835	43453	55170	58740	51922	59009	73767	28287	47365	43730	44139	67184	52046	50539	40026	57570	93070	68937	59844	23357	22238	25523	30940	20891	111704	41215	52385	207699	67780	60057	53186
92.315833	111924	114058	138470	116110	133223	106525	113602	165437	102976	260000	260000	210730	99587	116225	87937	93874	123898	101156	60761	52258	83874	112118	64535	84114	82833	174284	101495	93379	87548	164311	137101	117495	107728	119962	41812	120481	123674	113303	140632	111383	152546	86857	48024	58333	61089	59377	57638	57491	70753	90013	70731	49628	62899	74724	44516	55122	58955	51328	58276	66701	28301	45314	46043	45477	64752	51177	51087	40477	57285	93281	74129	57175	24042	21814	25579	30828	21065	112516	41041	52281	208091	67878	58853	53407
92.355000	112599	113947	137373	117634	133603	107173	111374	169752	104195	260000	260000	210888	98417	114887	88033	94308	124224	101523	62987	51577	81864	112376	63215	82955	82208	172976	100880	92750	85749	165802	138533	117169	107154	119552	41656	121406	124857	114474	140944	110960	152208	85841	48201	57830	61115	59506	57717	57474	72857	84424	67748	49758	63571	76050	44835	55256	59488	51692	58058	71888	27837	44626	45493	46318	70668	52291	49810	39728	57490	93401	71340	59846	23496	22108	25365	31051	21503	111830	41095	52464	207507	67257	59211	53556
92.394167	112087	114609	137306	117100	133636	107284	112932	167445	103186	260000	260000	210761	98093	118325	87134	93604	123855	101538	60881	50851	83537	113408	65639	87829	83101	173471	100867	95529	86247	164109	137376	117613	106026	119481	41735	121114	124176	114054	142425	111391	152511	87023	47936	58094	61481	59402	57968	57661	72689	88437	69529	49865	63920	73448	44759	54846	59087	52017	58572	65803	28267	46823	47583	45157	68458	52337	51116	40439	57728	92728	69304	58762	24196	22003	24984	30009	21318	112340	40784	51845	208135	67529	60034	54005
92.433333	111871	113168	137541	114789	133647	107732	113696	165813	103037	260000	260000	211144	97976	117538	88559	94542	123615	102612	61147	52178	82932	112336	64801	94005	83677	173453	101270	94070	86158	166577	137271	117374	106507	119114	41636	119603	124993	114339	141686	109924	151796	86397	48291	57749	61282	59369	57597	56992	73825	91377	70575	49782	63264	73710	43991	56322	58980	51770	58988	71319	28260	44553	46970	44734	70982	51618	50877	40295	57583	93375	70448	57306	24122	22045	25238	30404	21157	112394	40556	52473	208169	67869	59010	53457
92.472500	112699	113468	138875	116515	134307	107195	109032	164253	102873	260000	260000	210186	99450	116221	87538	96109	124074	101365	60413	51107	85827	112326	61523	85690	83110	172556	101665	92727	84740	165712	138231	118448	107103	118329	41818	121911	124985	115074	143277	110539	151863	85968	48250	56983	61152	60149	57995	57416	77058	86637	73714	50630	63628	72216	44560	54716	59867	51093	57940	68382	28239	49085	46508	44126	66260	49816	50240	40055	57510	93691	69386	56973	24061	22287	25440	30805	21390	113736	40974	51647	207513	68126	59934	53275
92.511667	111929	113917	136876	117440	133877	117346	113010	162098	102013	260000	260000	212061	99218	116445	87765	94943	123483	101387	55279	51896	85242	113404	65945	88292	83088	175747	100369	92297	85489	166023	138034	117284	107574	118807	41873	121200	124670	115669	142133	111164	152669	86073	48347	57116	60925	59899	57050	57647	69657	86435	68134	50284	64654	74361	44377	55634	59857	51278	58532	69004	28411	43960	47250	44838	69278	51126	51306	39977	57327	93115	70863	59928	23673	22529	25419	30657	21296	113355	41180	52172	207163	68151	59611	53469
92.550833	111251	113910	138305	115755	134037	136579	108837	164408	104177	260000	260000	210536	97569	116907	86546	92677	123952	101313	59681	51932	83615	112691	59722	83369	83537	170475	101866	93421	85809	167268	138103	118214	107350	118707	42150	119621	125882	115026	141142	110424	151333	86881	47841	57510	60627	60273	57249	57706	70252	91091	69538	49885	63794	72819	43899	54636	59751	51796	58466	66290	28703	46831	47382	44882	64325	50719	51633	39301	56997	93627	68930	58551	23895	22245	25757	30850	21305	112795	41687	52419	207731	68384	60253	53544
92.590000	112542	114305	137242	116604	134546	143907	109807	162373	101645	260000	260000	211498	98725	117705	86751	92927	123364	101230	61568	51068	82820	112326	63173	86229	83085	173024	102724	93647	86059	163983	136801	118031	106501	119451	43650	121296	124946	115684	143105	111849	151990	86712	48522	57792	61302	59519	57441	56886	75119	89037	72729	49839	63358	71605	45443	55099	59610	51920	58594	68784	28590	45199	46604	46652	67885	51655	50848	39294	56351	93789	72739	58847	24279	22277	25381	30533	20741	112810	40709	51287	207745	68480	60129	53666
92.629167	111358	113216	137833	116092	133006	153961	109269	166274	104182	260000	260000	210260	96176	125148	86965	93317	123649	101649	63050	51234	84519	113035	61767	94042	83039	172759	101025	92808	86660	166064	137615	117662	106449	118971	42458	121053	126020	114341	143009	112447	152010	86000	48396	57253	61492	59089	57414	57569	69901	88038	68727	50225	63070	72080	43627	54864	59396	52291	58366	67128	28524	44437	46634	45487	73281	50865	50588	39475	57036	94171	70893	58326	23921	22340	25943	30956	21121	112790	40795	52177	208523	68859	59312	53167
92.668333	110894	113744	137931	117073	133516	165227	113766	163496	103495	260000	260000	211504	97116	125406	86090	92940	123472	100644	60059	52263	84473	111590	63405	91983	83477	174822	101838	91110	86259	164156	137210	117579	106699	118937	42261	119730	126264	114405	142002	110172	149822	86876	48206	57230	61190	59839	57591	57640	72459	92612	70226	50729	63054	74298	44246	55302	60021	51261	57617	72323	28310	45130	42774	45083	71275	50861	51084	39582	56875	93425	70889	60880	23983	22465	25750	31217	21098	112628	40706	52121	206660	67736	60203	53196
92.707500	110114	112754	138652	117406	133044	163278	111593	168174	102744	260000	260000	211906	97722	129809	88234	92964	124293	100534	60407	52097	84268	111400	62667	90179	83537	172733	100650	93602	86033	165886	137788	117149	107095	117962	41895	120333	127011	114545	143974	112765	151649	87151	48652	57021	60755	59886	57107	57473	70229	88052	67333	50150	63328	73964	44493	55261	59502	51124	57183	72949	28091	43551	45927	45280	69574	49961	51412	39938	56812	92928	70524	56264	23387	22007	25816	30995	21165	112725	40280	52142	208298	69248	59774	53433
92.746667	111927	112766	137741	116426	133445	149344	109807	166764	102931	260000	260000	211009	95834	130689	86703	95328	122889	102411	59605	52285	82810	111134	61304	86479	83411	172102	101795	92821	85476	160894	139036	118312	106270	117565	43725	119270	127240	115000	142781	110904	153387	86360	48043	57148	60885	59454	58296	57550	75602	90067	67035	50252	63257	75159	45236	55207	59045	51264	56982	67980	28132	46414	46697	44421	67222	50454	50292	39492	56854	93269	69565	59234	24098	22194	26353	30442	20701	113896	41466	52977	206659	62348	60892	53886
92.785833	109809	113809	137011	116510	133518	144868	107828	162512	103444	260000	260000	211646	97308	128177	86941	94077	122790	101711	61972	51325	83125	112082	62764	84945	83278	172835	101618	92355	85261	165080	137492	117871	104882	118468	42089	121779	126316	114905	142992	110619	152941	87797	48275	57444	61322	59581	58150	57672	76157	85412	65938	49660	62785	74028	44860	55724	58894	50713	58479	65632	28564	45405	47268	43721	67649	51116	50386	39597	56352	93022	68613	56306	23472	22341	26288	30851	20996	114205	41561	52311	208205	60574	59657	52729
92.825000	110730	112211	138072	116782	133288	141886	111235	169805	103601	260000	260000	210905	97229	127277	86928	93247	122851	100727	59215	51464	83638	112004	63651	91052	83872	172109	100935	93001	85190	163312	137560	116876	105808	118389	43203	119410	126703	115964	143110	111513	152220	86723	47732	57601	61789	59247	57196	57285	75678	93123	69685	50024	64141	75009	43565	55266	60088	51454	57728	70880	28119	44010	43521	46076	72596	51067	50269	39948	56652	93184	71637	59157	23366	22506	25960	31138	21217	114207	41155	52400	207274	60972	60399	53028
92.864167	111094	111888	137104	116103	133153	143342	112473	165145	102385	260000	260000	211400	97878	130297	86420	94968	122365	101331	58941	51615	81198	111999	61010	80068	80999	170684	100730	92047	85127	168390	137722	118108	106454	120306	42636	120515	127370	115269	143429	111263	152738	86056	48388	58284	60845	60377	57717	58371	78970	90801	67133	49784	63252	71966	44549	55885	59448	51857	57678	66721	28566	44521	46916	45109	68623	50483	50276	40130	55808	93541	69494	60656	23623	22294	26871	30713	20786	115722	41074	52257	208181	61026	59782	53105
92.903333	109455	111636	137426	115924	134291	144258	110420	160677	102548	260000	260000	210744	96731	134293	87019	93691	122210	101304	60916	51712	83227	111898	63809	82934	82791	170506	101254	91859	86545	162347	137903	117911	104181	119013	42082	119350	127933	115642	143842	112023	152202	86899	47899	57478	61823	60050	57109	57318	82067	81179	69872	50042	64336	72913	45069	54665	60005	52030	57621	67604	28392	45791	47492	45827	66484	49588	50747	39880	56205	93041	71740	58547	24157	21955	25967	30774	21273	115763	41653	51735	209045	61092	60851	53759
92.942500	110887	113384	137209	115128	133558	143769	111661	162995	101196	260000	260000	210914	97889	134139	86347	92159	122532	101986	60416	50713	84185	112202	61518	90143	83426	171372	101005	95497	86166	164879	137296	116921	105866	118183	43869	120645	128531	117308	143158	111510	152072	87078	48238	57811	61404	58994	56850	57102	79745	88655	70224	49909	64156	73775	42205	54330	58984	50701	57927	73260	28204	45330	46729	44732	67965	50655	50063	39239	56641	92823	68464	59590	24024	22640	26144	30934	21242	115474	40915	52317	207846	60752	59778	53496
92.981667	110679	112562	136677	114880	133628	144488	112467	175149	102766	260000	260000	212042	97850	133521	86940	93156	121614	97735	55728	52434	85836	111648	61243	93071	82643	171673	100665	91245	85936	165578	137603	117456	105605	118796	43572	120335	128263	115389	143789	111748	151087	87065	48308	57575	60618	58222	57657	57285	78850	92348	66602	49505	63942	74655	45790	54904	60300	51006	57608	70229	28750	43686	44876	46387	69872	51221	51138	39397	56223	93721	74513	58836	23957	22188	26082	31606	21266	115153	40395	52167	204862	60867	59448	53617
93.020833	109730	113673	136168	116999	134454	142163	113948	161857	101941	260000	260000	210771	98350	134354	87500	93649	121406	99196	60077	51019	85107	111408	64231	88587	82597	172813	101503	91008	84956	164574	136903	117593	105167	117642	43786	118998	128178	116474	142895	109853	152613	87450	47600	58251	61130	58368	57840	57431	78940	84632	72837	49698	64031	72692	44256	55369	59770	51679	57914	69868	28579	45755	47070	46228	68174	51220	50602	39232	56411	93811	69530	59666	23710	22950	25443	31290	20811	115994	40725	52793	207769	61359	60066	52725
